timestamp,temperature,rate_of_change,variance,fault_label
2025-03-10 00:00:50,69.72018293915079,1.0,2.0,drift
2025-03-10 00:00:52,70.72018293915079,1.0,2.0,drift
2025-03-10 00:00:54,71.72018293915079,1.0,2.0,drift
2025-03-10 00:00:56,73.61151659507264,1.891333655921855,2.8401830345261274,noise
2025-03-10 00:00:58,101.16680949316357,27.555292898090926,143.01459212750913,out_of_range
2025-03-10 00:01:00,72.52461894688548,-28.642190546278087,135.6716614528785,intermittent
2025-03-10 00:01:02,82.52461894688548,10.0,123.83556670117746,calibration
2025-03-10 00:01:04,82.52461894688548,0.0,105.39199665127121,failure
2025-03-10 00:01:06,83.02461894688548,0.5,86.21306775336976,slow_drift
2025-03-10 00:01:08,113.02461894688548,30.0,188.45999999999998,spike
2025-03-10 00:01:10,65.58962577192214,-47.43499317496334,235.5458220876779,normal
2025-03-10 00:01:12,61.224735615682775,-4.364890156239369,332.1020672294015,normal
2025-03-10 00:01:14,78.34669201109676,17.12195639541399,332.4767361517504,normal
2025-03-10 00:01:16,78.38625498097404,0.03956296987728081,330.7564317045952,normal
2025-03-10 00:01:18,44.634452693313605,-33.75180228766044,156.93141723457978,normal
2025-03-10 00:01:20,58.28525235869378,13.650799665380177,165.6045595423903,normal
2025-03-10 00:01:22,45.243855308861086,-13.041397049832696,225.32890655543338,normal
2025-03-10 00:01:24,83.29795602483799,38.0541007159769,263.64752332716097,normal
2025-03-10 00:01:26,75.08190723236606,-8.216048792471923,243.69592236501612,normal
2025-03-10 00:01:28,78.22299182883067,3.1410845964646086,200.18107812454036,normal
2025-03-10 00:01:30,78.22299182883067,0.0,186.09670483692648,stuck_at
2025-03-10 00:01:32,78.22299182883067,0.0,6.974739194359581,stuck_at
2025-03-10 00:01:34,78.22299182883067,0.0,1.5786259907435574,stuck_at
2025-03-10 00:01:36,78.22299182883067,0.0,0.0,stuck_at
2025-03-10 00:01:38,78.22299182883067,0.0,0.0,stuck_at
2025-03-10 00:01:40,78.22299182883067,0.0,0.0,stuck_at
2025-03-10 00:01:42,78.22299182883067,0.0,0.0,stuck_at
2025-03-10 00:01:44,78.22299182883067,0.0,0.0,stuck_at
2025-03-10 00:01:46,79.22299182883067,1.0,0.16,drift
2025-03-10 00:01:48,80.22299182883067,1.0,0.64,drift
2025-03-10 00:01:50,81.22299182883067,1.0,1.3599999999999999,drift
2025-03-10 00:01:52,82.22299182883067,1.0,2.0,drift
2025-03-10 00:01:54,83.22299182883067,1.0,2.0,drift
2025-03-10 00:01:56,84.22299182883067,1.0,2.0,drift
2025-03-10 00:01:58,85.22299182883067,1.0,2.0,drift
2025-03-10 00:02:00,86.22299182883067,1.0,2.0,drift
2025-03-10 00:02:02,87.22299182883067,1.0,2.0,drift
2025-03-10 00:02:04,88.22299182883067,1.0,2.0,drift
2025-03-10 00:02:06,88.77898952600091,0.5559976971702412,1.6763402449230935,noise
2025-03-10 00:02:08,103.43947341071078,14.660483884709862,40.84463995684019,out_of_range
2025-03-10 00:02:10,80.17787307198793,-23.261600338722843,57.70458101270128,intermittent
2025-03-10 00:02:12,90.17787307198793,10.0,56.32935610738216,calibration
2025-03-10 00:02:14,90.17787307198793,0.0,55.426595189851795,failure
2025-03-10 00:02:16,90.67787307198793,0.5,54.65802322447157,slow_drift
2025-03-10 00:02:18,120.67787307198793,30.0,188.45999999999998,spike
2025-03-10 00:02:20,79.82650799637543,-40.851365075612506,190.47550681609667,normal
2025-03-10 00:02:22,72.44783734633268,-7.37867065004275,270.0602563010108,normal
2025-03-10 00:02:24,73.62712283833046,1.1792854919977884,317.7530301381464,normal
2025-03-10 00:02:26,78.00168165457052,4.374558816240054,327.1032239948355,normal
2025-03-10 00:02:28,54.507325341521785,-23.494356313048733,81.12216919895722,normal
2025-03-10 00:02:30,51.23770185931171,-3.269623482210072,118.75772571746825,normal
2025-03-10 00:02:32,53.160406973528644,1.9227051142169316,128.258471752326,normal
2025-03-10 00:02:34,71.85226473898254,18.691857765453896,120.58374972533386,normal
2025-03-10 00:02:36,51.42676609467761,-20.42549864430493,60.84504760123514,normal
2025-03-10 00:02:38,84.18773064419821,32.7609645495206,178.8851409461417,normal
2025-03-10 00:02:40,84.18773064419821,0.0,205.83482860982548,stuck_at
2025-03-10 00:02:42,84.18773064419821,0.0,163.7413818723822,stuck_at
2025-03-10 00:02:44,84.18773064419821,0.0,171.7249277143913,stuck_at
2025-03-10 00:02:46,84.18773064419821,0.0,0.0,stuck_at
2025-03-10 00:02:48,84.18773064419821,0.0,0.0,stuck_at
2025-03-10 00:02:50,84.18773064419821,0.0,0.0,stuck_at
2025-03-10 00:02:52,84.18773064419821,0.0,0.0,stuck_at
2025-03-10 00:02:54,84.18773064419821,0.0,0.0,stuck_at
2025-03-10 00:02:56,85.18773064419821,1.0,0.16,drift
2025-03-10 00:02:58,86.18773064419821,1.0,0.64,drift
2025-03-10 00:03:00,87.18773064419821,1.0,1.3599999999999999,drift
2025-03-10 00:03:02,88.18773064419821,1.0,2.0,drift
2025-03-10 00:03:04,89.18773064419821,1.0,2.0,drift
2025-03-10 00:03:06,90.18773064419821,1.0,2.0,drift
2025-03-10 00:03:08,91.18773064419821,1.0,2.0,drift
2025-03-10 00:03:10,92.18773064419821,1.0,2.0,drift
2025-03-10 00:03:12,93.18773064419821,1.0,2.0,drift
2025-03-10 00:03:14,94.18773064419821,1.0,2.0,drift
2025-03-10 00:03:16,97.82058184572543,3.6328512015272167,5.215385833123103,noise
2025-03-10 00:03:18,102.00887433762891,4.188292491903482,13.014778117786728,out_of_range
2025-03-10 00:03:20,58.224829805677814,-43.784044531951096,247.71145535189527,intermittent
2025-03-10 00:03:22,68.22482980567781,10.0,306.4579394456483,calibration
2025-03-10 00:03:24,68.22482980567781,0.0,309.47793346784886,failure
2025-03-10 00:03:26,68.72482980567781,0.5,224.7337402341796,slow_drift
2025-03-10 00:03:28,98.72482980567781,30.0,188.45999999999998,spike
2025-03-10 00:03:30,49.86316302969365,-48.86166677598416,247.1410626912056,normal
2025-03-10 00:03:32,64.48197631926561,14.61881328957196,253.166769412121,normal
2025-03-10 00:03:34,68.34234244676004,3.86036612749443,253.0853523820386,normal
2025-03-10 00:03:36,40.77895749801583,-27.563384948744215,392.6017372962648,normal
2025-03-10 00:03:38,56.907409282473374,16.128451784457546,98.88273625106737,normal
2025-03-10 00:03:40,52.91981376621529,-3.9875955162580823,92.78294958693463,normal
2025-03-10 00:03:42,85.93155077749758,33.011737011282285,233.2837217074463,normal
2025-03-10 00:03:44,46.90896322153738,-39.0225875559602,243.63196293657478,normal
2025-03-10 00:03:46,86.12666015648843,39.21769693495105,284.0585265948111,normal
2025-03-10 00:03:48,57.55608086802435,-28.570579288464074,281.8291716941208,normal
2025-03-10 00:03:50,57.55608086802435,0.0,261.21763901575815,stuck_at
2025-03-10 00:03:52,57.55608086802435,0.0,173.0778039220524,stuck_at
2025-03-10 00:03:54,57.55608086802435,0.0,130.60448014054597,stuck_at
2025-03-10 00:03:56,57.55608086802435,0.0,0.0,stuck_at
2025-03-10 00:03:58,57.55608086802435,0.0,0.0,stuck_at
2025-03-10 00:04:00,57.55608086802435,0.0,0.0,stuck_at
2025-03-10 00:04:02,57.55608086802435,0.0,0.0,stuck_at
2025-03-10 00:04:04,57.55608086802435,0.0,0.0,stuck_at
2025-03-10 00:04:06,58.55608086802435,1.0,0.16,drift
2025-03-10 00:04:08,59.55608086802435,1.0,0.64,drift
2025-03-10 00:04:10,60.55608086802435,1.0,1.3599999999999999,drift
2025-03-10 00:04:12,61.55608086802435,1.0,2.0,drift
2025-03-10 00:04:14,62.55608086802435,1.0,2.0,drift
2025-03-10 00:04:16,63.55608086802435,1.0,2.0,drift
2025-03-10 00:04:18,64.55608086802435,1.0,2.0,drift
2025-03-10 00:04:20,65.55608086802435,1.0,2.0,drift
2025-03-10 00:04:22,66.55608086802435,1.0,2.0,drift
2025-03-10 00:04:24,67.55608086802435,1.0,2.0,drift
2025-03-10 00:04:26,63.90562816921556,-3.6504526988087918,1.7399114895702426,noise
2025-03-10 00:04:28,102.97977208740856,39.074143918193,221.51677070402667,out_of_range
2025-03-10 00:04:30,87.00893255738703,-15.970839530021536,228.60902316109815,intermittent
2025-03-10 00:04:32,97.00893255738703,10.0,242.4458565596605,calibration
2025-03-10 00:04:34,97.00893255738703,0.0,191.1431393641704,failure
2025-03-10 00:04:36,97.50893255738703,0.5,26.681985993739215,slow_drift
2025-03-10 00:04:38,127.50893255738703,30.0,188.45999999999998,spike
2025-03-10 00:04:40,68.13500084210109,-59.373931715285934,352.6599798857483,normal
2025-03-10 00:04:42,76.1343353045406,7.999334462439506,425.93025509475183,normal
2025-03-10 00:04:44,40.39419598700212,-35.74013931753848,853.8513563151606,normal
2025-03-10 00:04:46,82.12136143868777,41.72716545168565,795.8856086237972,normal
2025-03-10 00:04:48,51.92968894226998,-30.191672496417787,239.06399962936604,normal
2025-03-10 00:04:50,72.63454181033168,20.7048528680617,250.20828402535886,normal
2025-03-10 00:04:52,77.41452319332092,4.779981382989234,256.3550220718992,normal
2025-03-10 00:04:54,45.533735903462,-31.880787289858915,210.20431715107603,normal
2025-03-10 00:04:56,83.90789904820639,38.37416314474439,222.28789029821831,normal
2025-03-10 00:04:58,86.41223514335931,2.5043360951529223,214.544898592335,normal
2025-03-10 00:05:00,86.41223514335931,0.0,241.90757458851067,stuck_at
2025-03-10 00:05:02,86.41223514335931,0.0,260.1818638084308,stuck_at
2025-03-10 00:05:04,86.41223514335931,0.0,1.0034718843977262,stuck_at
2025-03-10 00:05:06,86.41223514335931,0.0,0.0,stuck_at
2025-03-10 00:05:08,86.41223514335931,0.0,0.0,stuck_at
2025-03-10 00:05:10,86.41223514335931,0.0,0.0,stuck_at
2025-03-10 00:05:12,86.41223514335931,0.0,0.0,stuck_at
2025-03-10 00:05:14,86.41223514335931,0.0,0.0,stuck_at
2025-03-10 00:05:16,87.41223514335931,1.0,0.16,drift
2025-03-10 00:05:18,88.41223514335931,1.0,0.64,drift
2025-03-10 00:05:20,89.41223514335931,1.0,1.3599999999999999,drift
2025-03-10 00:05:22,90.41223514335931,1.0,2.0,drift
2025-03-10 00:05:24,91.41223514335931,1.0,2.0,drift
2025-03-10 00:05:26,92.41223514335931,1.0,2.0,drift
2025-03-10 00:05:28,93.41223514335931,1.0,2.0,drift
2025-03-10 00:05:30,94.41223514335931,1.0,2.0,drift
2025-03-10 00:05:32,95.41223514335931,1.0,2.0,drift
2025-03-10 00:05:34,96.41223514335931,1.0,2.0,drift
2025-03-10 00:05:36,96.40348021118662,-0.00875493217269252,1.3558098963710834,noise
2025-03-10 00:05:38,108.73069177569725,12.327211564510634,27.8820682604832,out_of_range
2025-03-10 00:05:40,44.24586227015729,-64.48482950553996,508.044278665849,intermittent
2025-03-10 00:05:42,54.24586227015729,10.0,661.1043919114475,calibration
2025-03-10 00:05:44,54.24586227015729,0.0,668.8957313606503,failure
2025-03-10 00:05:46,54.74586227015729,0.5,532.8239338238517,slow_drift
2025-03-10 00:05:48,84.74586227015729,30.0,188.45999999999998,spike
2025-03-10 00:05:50,87.20535115053465,2.4594888803773642,239.73293273757918,normal
2025-03-10 00:05:52,87.08523843074471,-0.12011271978994387,244.2496958456987,normal
2025-03-10 00:05:54,72.29254476266476,-14.792693668079949,156.607065041009,normal
2025-03-10 00:05:56,80.52926291333952,8.236718150674761,31.24044383464992,normal
2025-03-10 00:05:58,86.7419670831494,6.212704169809882,33.77362243695067,normal
2025-03-10 00:06:00,52.202599335924376,-34.53936774722503,167.71686687305993,normal
2025-03-10 00:06:02,52.37067235996554,0.16807302404116342,203.4160838767132,normal
2025-03-10 00:06:04,89.64384049366531,37.27316813369977,275.6367141705289,normal
2025-03-10 00:06:06,73.52445877541092,-16.119381718254388,260.4231963129874,normal
2025-03-10 00:06:08,42.91690739823101,-30.60755137717991,289.95715647472946,normal
2025-03-10 00:06:10,42.91690739823101,0.0,340.6324203575747,stuck_at
2025-03-10 00:06:12,42.91690739823101,0.0,384.8207960165799,stuck_at
2025-03-10 00:06:14,42.91690739823101,0.0,149.8915522090732,stuck_at
2025-03-10 00:06:16,42.91690739823101,0.0,0.0,stuck_at
2025-03-10 00:06:18,42.91690739823101,0.0,0.0,stuck_at
2025-03-10 00:06:20,42.91690739823101,0.0,0.0,stuck_at
2025-03-10 00:06:22,42.91690739823101,0.0,0.0,stuck_at
2025-03-10 00:06:24,42.91690739823101,0.0,0.0,stuck_at
2025-03-10 00:06:26,43.91690739823101,1.0,0.16,drift
2025-03-10 00:06:28,44.91690739823101,1.0,0.64,drift
2025-03-10 00:06:30,45.91690739823101,1.0,1.3599999999999999,drift
2025-03-10 00:06:32,46.91690739823101,1.0,2.0,drift
2025-03-10 00:06:34,47.91690739823101,1.0,2.0,drift
2025-03-10 00:06:36,48.91690739823101,1.0,2.0,drift
2025-03-10 00:06:38,49.91690739823101,1.0,2.0,drift
2025-03-10 00:06:40,50.91690739823101,1.0,2.0,drift
2025-03-10 00:06:42,51.91690739823101,1.0,2.0,drift
2025-03-10 00:06:44,52.91690739823101,1.0,2.0,drift
2025-03-10 00:06:46,57.562098146263295,4.6451907480322845,7.042139092752254,noise
2025-03-10 00:06:48,103.84021405043694,46.278115904173646,413.41431473928697,out_of_range
2025-03-10 00:06:50,49.59021036367723,-54.25000368675971,420.3366899393166,intermittent
2025-03-10 00:06:52,59.59021036367723,10.0,395.23259260099746,calibration
2025-03-10 00:06:54,59.59021036367723,0.0,370.90520149444245,failure
2025-03-10 00:06:56,60.09021036367723,0.5,363.3600550064571,slow_drift
2025-03-10 00:06:58,90.09021036367723,30.0,188.45999999999998,spike
2025-03-10 00:07:00,44.80512322961802,-45.28508713405921,219.30282434234255,normal
2025-03-10 00:07:02,79.59564737545354,34.79052414583552,257.3867125082049,normal
2025-03-10 00:07:04,53.01388622937231,-26.581761146081227,283.3621396516195,normal
2025-03-10 00:07:06,51.86866062399617,-1.1452256053761403,312.03043709391915,normal
2025-03-10 00:07:08,48.9834044258387,-2.885256198157471,151.339288861538,normal
2025-03-10 00:07:10,46.211177240520065,-2.772227185318634,145.55433298049937,normal
2025-03-10 00:07:12,86.31100536102535,40.099828120505286,216.32678001182563,normal
2025-03-10 00:07:14,58.48363509071029,-27.827370270315065,211.7850484284906,normal
2025-03-10 00:07:16,81.15125814687761,22.667623056167322,272.81142336242686,normal
2025-03-10 00:07:18,64.37247611078087,-16.778782036096743,216.86252682825835,normal
2025-03-10 00:07:20,64.37247611078087,0.0,116.39266976673166,stuck_at
2025-03-10 00:07:22,64.37247611078087,0.0,58.49756242160057,stuck_at
2025-03-10 00:07:24,64.37247611078087,0.0,45.044404258374854,stuck_at
2025-03-10 00:07:26,64.37247611078087,0.0,0.0,stuck_at
2025-03-10 00:07:28,64.37247611078087,0.0,0.0,stuck_at
2025-03-10 00:07:30,64.37247611078087,0.0,0.0,stuck_at
2025-03-10 00:07:32,64.37247611078087,0.0,0.0,stuck_at
2025-03-10 00:07:34,64.37247611078087,0.0,0.0,stuck_at
2025-03-10 00:07:36,65.37247611078087,1.0,0.16,drift
2025-03-10 00:07:38,66.37247611078087,1.0,0.64,drift
2025-03-10 00:07:40,67.37247611078087,1.0,1.3599999999999999,drift
2025-03-10 00:07:42,68.37247611078087,1.0,2.0,drift
2025-03-10 00:07:44,69.37247611078087,1.0,2.0,drift
2025-03-10 00:07:46,70.37247611078087,1.0,2.0,drift
2025-03-10 00:07:48,71.37247611078087,1.0,2.0,drift
2025-03-10 00:07:50,72.37247611078087,1.0,2.0,drift
2025-03-10 00:07:52,73.37247611078087,1.0,2.0,drift
2025-03-10 00:07:54,74.37247611078087,1.0,2.0,drift
2025-03-10 00:07:56,67.1738845631428,-7.19859154763806,6.19583130028991,noise
2025-03-10 00:07:58,107.43892556908979,40.26504100594698,209.12440299281965,out_of_range
2025-03-10 00:08:00,70.12723646562684,-37.31168910346295,215.83467657367328,intermittent
2025-03-10 00:08:02,80.12723646562684,10.0,209.28899088211583,calibration
2025-03-10 00:08:04,80.12723646562684,0.0,201.98373331246324,failure
2025-03-10 00:08:06,80.62723646562684,0.5,156.54542158810656,slow_drift
2025-03-10 00:08:08,110.62723646562684,30.0,188.45999999999998,spike
2025-03-10 00:08:10,89.25672468211687,-21.37051178350997,138.35447803830957,normal
2025-03-10 00:08:12,74.77049759637868,-14.486227085738193,160.14267739502446,normal
2025-03-10 00:08:14,65.95869461158271,-8.81180298479596,231.67662227871907,normal
2025-03-10 00:08:16,52.0179761121631,-13.940718499419617,404.0708256075644,normal
2025-03-10 00:08:18,83.30575623879665,31.28778012663355,172.68610045092882,normal
2025-03-10 00:08:20,79.77219924224596,-3.5335569965506863,125.63911866377721,normal
2025-03-10 00:08:22,68.27676649447724,-11.495432747768717,123.02089720633064,normal
2025-03-10 00:08:24,55.47068531845306,-12.806081176024186,157.01374205692815,normal
2025-03-10 00:08:26,56.62156728976284,1.1508819713097793,131.40071586150057,normal
2025-03-10 00:08:28,85.00988831356855,28.388321023805716,141.8286505001672,normal
2025-03-10 00:08:30,85.00988831356855,0.0,168.72324851200247,stuck_at
2025-03-10 00:08:32,85.00988831356855,0.0,201.46833526895023,stuck_at
2025-03-10 00:08:34,85.00988831356855,0.0,128.94348328810395,stuck_at
2025-03-10 00:08:36,85.00988831356855,0.0,0.0,stuck_at
2025-03-10 00:08:38,85.00988831356855,0.0,0.0,stuck_at
2025-03-10 00:08:40,85.00988831356855,0.0,0.0,stuck_at
2025-03-10 00:08:42,85.00988831356855,0.0,0.0,stuck_at
2025-03-10 00:08:44,85.00988831356855,0.0,0.0,stuck_at
2025-03-10 00:08:46,86.00988831356855,1.0,0.16,drift
2025-03-10 00:08:48,87.00988831356855,1.0,0.64,drift
2025-03-10 00:08:50,88.00988831356855,1.0,1.3599999999999999,drift
2025-03-10 00:08:52,89.00988831356855,1.0,2.0,drift
2025-03-10 00:08:54,90.00988831356855,1.0,2.0,drift
2025-03-10 00:08:56,91.00988831356855,1.0,2.0,drift
2025-03-10 00:08:58,92.00988831356855,1.0,2.0,drift
2025-03-10 00:09:00,93.00988831356855,1.0,2.0,drift
2025-03-10 00:09:02,94.00988831356855,1.0,2.0,drift
2025-03-10 00:09:04,95.00988831356855,1.0,2.0,drift
2025-03-10 00:09:06,98.69268249426891,3.6827941807003555,5.297816883120236,noise
2025-03-10 00:09:08,101.77146152064881,3.0787790263799053,10.639624810251146,out_of_range
2025-03-10 00:09:10,84.36258716737485,-17.40887435327396,34.67149139688354,intermittent
2025-03-10 00:09:12,94.36258716737485,10.0,34.584257161021,calibration
2025-03-10 00:09:14,94.36258716737485,0.0,34.60726832257633,failure
2025-03-10 00:09:16,94.86258716737485,0.5,30.85337157770431,slow_drift
2025-03-10 00:09:18,124.86258716737485,30.0,188.45999999999998,spike
2025-03-10 00:09:20,42.56593591568331,-82.29665125169154,705.3785880464925,normal
2025-03-10 00:09:22,81.37742424603417,38.811488330350855,710.7530686437728,normal
2025-03-10 00:09:24,85.87619986451003,4.498775618475861,699.3412270471881,normal
2025-03-10 00:09:26,47.81921204124097,-38.05698782326906,884.950106308255,normal
2025-03-10 00:09:28,48.36778369304991,0.5485716518089419,341.39657728122813,normal
2025-03-10 00:09:30,40.85357151525149,-7.51421217779842,354.62994923302074,normal
2025-03-10 00:09:32,63.01963690313996,22.166065387888473,257.8809510581717,normal
2025-03-10 00:09:34,56.74121416609704,-6.2784227370429235,59.35603510274939,normal
2025-03-10 00:09:36,53.36032679934952,-3.3808873667475154,56.42007385393924,normal
2025-03-10 00:09:38,64.69577808908765,11.335451289738131,72.29398565527772,normal
2025-03-10 00:09:40,64.69577808908765,0.0,21.33220991908953,stuck_at
2025-03-10 00:09:42,64.69577808908765,0.0,23.46932115310169,stuck_at
2025-03-10 00:09:44,64.69577808908765,0.0,20.558792950724133,stuck_at
2025-03-10 00:09:46,64.69577808908765,0.0,0.0,stuck_at
2025-03-10 00:09:48,64.69577808908765,0.0,0.0,stuck_at
2025-03-10 00:09:50,64.69577808908765,0.0,0.0,stuck_at
2025-03-10 00:09:52,64.69577808908765,0.0,0.0,stuck_at
2025-03-10 00:09:54,64.69577808908765,0.0,0.0,stuck_at
2025-03-10 00:09:56,65.69577808908765,1.0,0.16,drift
2025-03-10 00:09:58,66.69577808908765,1.0,0.64,drift
2025-03-10 00:10:00,67.69577808908765,1.0,1.3599999999999999,drift
2025-03-10 00:10:02,68.69577808908765,1.0,2.0,drift
2025-03-10 00:10:04,69.69577808908765,1.0,2.0,drift
2025-03-10 00:10:06,70.69577808908765,1.0,2.0,drift
2025-03-10 00:10:08,71.69577808908765,1.0,2.0,drift
2025-03-10 00:10:10,72.69577808908765,1.0,2.0,drift
2025-03-10 00:10:12,73.69577808908765,1.0,2.0,drift
2025-03-10 00:10:14,74.69577808908765,1.0,2.0,drift
2025-03-10 00:10:16,80.54700541927575,5.851227330188095,9.646486921616702,noise
2025-03-10 00:10:18,101.2576633771194,20.71065795784365,114.34887450913615,out_of_range
2025-03-10 00:10:20,86.10747388479042,-15.150189492328977,100.84091382398447,intermittent
2025-03-10 00:10:22,96.10747388479042,10.0,95.45956656139586,calibration
2025-03-10 00:10:24,96.10747388479042,0.0,57.06734662410382,failure
2025-03-10 00:10:26,96.60747388479042,0.5,24.59805630327335,slow_drift
2025-03-10 00:10:28,126.60747388479042,30.0,188.45999999999998,spike
2025-03-10 00:10:30,80.61543146393177,-45.99204242085865,224.48080574287889,normal
2025-03-10 00:10:32,68.35190744190378,-12.263524022027994,382.17481247186413,normal
2025-03-10 00:10:34,57.20146089865186,-11.150446543251917,586.2428175481157,normal
2025-03-10 00:10:36,47.71075375480943,-9.490707143842428,758.9062053389775,normal
2025-03-10 00:10:38,51.44625283163028,3.735499076820851,144.2203029233131,normal
2025-03-10 00:10:40,84.71448039228906,33.26822756065878,178.96366088363547,normal
2025-03-10 00:10:42,44.36449446000663,-40.34998593228243,208.97698848274348,normal
2025-03-10 00:10:44,57.43840788783099,13.073913427824358,208.99677367261893,normal
2025-03-10 00:10:46,77.96160145455998,20.52319356672899,241.37988225301987,normal
2025-03-10 00:10:48,40.86242650300375,-37.09917495155623,308.9992082436469,normal
2025-03-10 00:10:50,40.86242650300375,0.0,201.90588507050813,stuck_at
2025-03-10 00:10:52,40.86242650300375,0.0,214.98149188185502,stuck_at
2025-03-10 00:10:54,40.86242650300375,0.0,220.21580513378836,stuck_at
2025-03-10 00:10:56,40.86242650300375,0.0,0.0,stuck_at
2025-03-10 00:10:58,40.86242650300375,0.0,0.0,stuck_at
2025-03-10 00:11:00,40.86242650300375,0.0,0.0,stuck_at
2025-03-10 00:11:02,40.86242650300375,0.0,0.0,stuck_at
2025-03-10 00:11:04,40.86242650300375,0.0,0.0,stuck_at
2025-03-10 00:11:06,41.86242650300375,1.0,0.15999999999999998,drift
2025-03-10 00:11:08,42.86242650300375,1.0,0.64,drift
2025-03-10 00:11:10,43.86242650300375,1.0,1.3599999999999999,drift
2025-03-10 00:11:12,44.86242650300375,1.0,2.0,drift
2025-03-10 00:11:14,45.86242650300375,1.0,2.0,drift
2025-03-10 00:11:16,46.86242650300375,1.0,2.0,drift
2025-03-10 00:11:18,47.86242650300375,1.0,2.0,drift
2025-03-10 00:11:20,48.86242650300375,1.0,2.0,drift
2025-03-10 00:11:22,49.86242650300375,1.0,2.0,drift
2025-03-10 00:11:24,50.86242650300375,1.0,2.0,drift
2025-03-10 00:11:26,52.93011402591834,2.0676875229145892,3.03654308178567,noise
2025-03-10 00:11:28,108.93113999771394,56.0010259717956,545.6674308747573,out_of_range
2025-03-10 00:11:30,78.20340532976365,-30.727734667950287,525.8224993756978,intermittent
2025-03-10 00:11:32,88.20340532976365,10.0,480.440821859464,calibration
2025-03-10 00:11:34,88.20340532976365,0.0,330.66943875153834,failure
2025-03-10 00:11:36,88.70340532976365,0.5,100.93531586203395,slow_drift
2025-03-10 00:11:38,118.70340532976365,30.0,188.45999999999998,spike
2025-03-10 00:11:40,45.30699324638629,-73.39641208337736,548.4594491070836,normal
2025-03-10 00:11:42,81.73190883778524,36.42491559139895,549.0012846772173,normal
2025-03-10 00:11:44,49.905997771579436,-31.825911066205805,727.3964503294944,normal
2025-03-10 00:11:46,84.81250421298583,34.90650644140639,711.402196600101,normal
2025-03-10 00:11:48,48.08552922703577,-36.72697498595006,305.6575004258317,normal
2025-03-10 00:11:50,40.204502782469916,-7.881026444565855,343.82941445624954,normal
2025-03-10 00:11:52,82.1486382111847,41.94413542871479,347.32169195497556,normal
2025-03-10 00:11:54,60.760273887960054,-21.38836432322465,317.8687169463758,normal
2025-03-10 00:11:56,79.95247869728568,19.19220480932563,279.63741498600274,normal
2025-03-10 00:11:58,78.47418784622363,-1.4782908510620558,255.4566501731832,normal
2025-03-10 00:12:00,78.47418784622363,0.0,59.582612982716135,stuck_at
2025-03-10 00:12:02,78.47418784622363,0.0,52.649800005055944,stuck_at
2025-03-10 00:12:04,78.47418784622363,0.0,0.34965501445340436,stuck_at
2025-03-10 00:12:06,78.47418784622363,0.0,0.0,stuck_at
2025-03-10 00:12:08,78.47418784622363,0.0,0.0,stuck_at
2025-03-10 00:12:10,78.47418784622363,0.0,0.0,stuck_at
2025-03-10 00:12:12,78.47418784622363,0.0,0.0,stuck_at
2025-03-10 00:12:14,78.47418784622363,0.0,0.0,stuck_at
2025-03-10 00:12:16,79.47418784622363,1.0,0.16,drift
2025-03-10 00:12:18,80.47418784622363,1.0,0.64,drift
2025-03-10 00:12:20,81.47418784622363,1.0,1.3599999999999999,drift
2025-03-10 00:12:22,82.47418784622363,1.0,2.0,drift
2025-03-10 00:12:24,83.47418784622363,1.0,2.0,drift
2025-03-10 00:12:26,84.47418784622363,1.0,2.0,drift
